a_1,b_1,c_1,d_1,e_1,a_2,b_2,c_2,d_2,e_2,divergence
-0.2490960947620836,-0.2490960947620836,0.2490960947620836,0.2490960947620836,-0.2490960947620836,0.2490960947620836,0.2490960947620836,-0.2490960947620836,-0.2490960947620836,0.2490960947620836,1.0
-0.7813454098819052,0.7813454098819052,-0.7813454098819052,-0.7813454098819052,0.7813454098819052,0.7813454098819052,-0.7813454098819052,0.7813454098819052,0.7813454098819052,0.7813454098819052,0.0
-0.5590959317118448,0.5590959317118448,0.5590959317118448,0.5590959317118448,-0.5590959317118448,0.5590959317118448,-0.5590959317118448,0.5590959317118448,-0.5590959317118448,-0.5590959317118448,1.0
0.8999680077205214,-0.8999680077205214,-0.8999680077205214,0.8999680077205214,0.8999680077205214,-0.8999680077205214,0.8999680077205214,-0.8999680077205214,0.8999680077205214,-0.8999680077205214,1.0
0.5392738564206803,-0.5392738564206803,0.5392738564206803,-0.5392738564206803,0.5392738564206803,0.5392738564206803,0.5392738564206803,-0.5392738564206803,-0.5392738564206803,-0.5392738564206803,1.0
0.26343866211066813,0.26343866211066813,0.26343866211066813,0.26343866211066813,0.26343866211066813,-0.26343866211066813,-0.26343866211066813,-0.26343866211066813,-0.26343866211066813,0.26343866211066813,0.0
-0.3115128916240535,-0.3115128916240535,-0.3115128916240535,0.3115128916240535,-0.3115128916240535,-0.3115128916240535,-0.3115128916240535,0.3115128916240535,0.3115128916240535,0.3115128916240535,0.0
-0.9371995208882901,0.9371995208882901,0.9371995208882901,-0.9371995208882901,0.9371995208882901,-0.9371995208882901,0.9371995208882901,0.9371995208882901,-0.9371995208882901,-0.9371995208882901,0.0
0.9460798187076837,0.9460798187076837,-0.9460798187076837,-0.9460798187076837,0.9460798187076837,-0.9460798187076837,0.9460798187076837,-0.9460798187076837,-0.9460798187076837,-0.9460798187076837,1.0
0.09985984175196116,0.09985984175196116,0.09985984175196116,-0.09985984175196116,0.09985984175196116,-0.09985984175196116,-0.09985984175196116,0.09985984175196116,0.09985984175196116,0.09985984175196116,1.0
-0.534901741366334,0.534901741366334,-0.534901741366334,-0.534901741366334,-0.534901741366334,-0.534901741366334,-0.534901741366334,-0.534901741366334,0.534901741366334,0.534901741366334,0.0
-0.2918855430763533,0.2918855430763533,0.2918855430763533,-0.2918855430763533,-0.2918855430763533,0.2918855430763533,-0.2918855430763533,0.2918855430763533,0.2918855430763533,0.2918855430763533,0.0
-0.3029594836201428,0.3029594836201428,-0.3029594836201428,-0.3029594836201428,-0.3029594836201428,-0.3029594836201428,-0.3029594836201428,-0.3029594836201428,0.3029594836201428,0.3029594836201428,0.0
-0.31794891652164703,-0.31794891652164703,0.31794891652164703,-0.31794891652164703,0.31794891652164703,0.31794891652164703,-0.31794891652164703,-0.31794891652164703,-0.31794891652164703,0.31794891652164703,0.0
-0.9219218296085472,-0.9219218296085472,-0.9219218296085472,0.9219218296085472,0.9219218296085472,0.9219218296085472,-0.9219218296085472,0.9219218296085472,0.9219218296085472,-0.9219218296085472,0.0
-0.6023157651789823,-0.6023157651789823,0.6023157651789823,0.6023157651789823,-0.6023157651789823,-0.6023157651789823,-0.6023157651789823,-0.6023157651789823,-0.6023157651789823,-0.6023157651789823,0.0
-0.135430551964559,0.135430551964559,-0.135430551964559,0.135430551964559,0.135430551964559,-0.135430551964559,0.135430551964559,-0.135430551964559,-0.135430551964559,0.135430551964559,1.0
0.7860714536081627,-0.7860714536081627,-0.7860714536081627,0.7860714536081627,0.7860714536081627,0.7860714536081627,-0.7860714536081627,0.7860714536081627,-0.7860714536081627,-0.7860714536081627,1.0
-0.6917511582725407,0.6917511582725407,-0.6917511582725407,-0.6917511582725407,0.6917511582725407,-0.6917511582725407,-0.6917511582725407,-0.6917511582725407,0.6917511582725407,0.6917511582725407,0.0
-0.10106664816000455,0.10106664816000455,0.10106664816000455,-0.10106664816000455,-0.10106664816000455,0.10106664816000455,0.10106664816000455,-0.10106664816000455,0.10106664816000455,-0.10106664816000455,1.0
0.016487993473147444,-0.016487993473147444,-0.016487993473147444,0.016487993473147444,-0.016487993473147444,0.016487993473147444,0.016487993473147444,0.016487993473147444,-0.016487993473147444,-0.016487993473147444,1.0
-0.3004480609288097,-0.3004480609288097,-0.3004480609288097,0.3004480609288097,-0.3004480609288097,-0.3004480609288097,-0.3004480609288097,0.3004480609288097,0.3004480609288097,0.3004480609288097,0.0
0.6398000413479317,-0.6398000413479317,0.6398000413479317,-0.6398000413479317,-0.6398000413479317,0.6398000413479317,0.6398000413479317,0.6398000413479317,-0.6398000413479317,0.6398000413479317,1.0
0.2984824269572044,0.2984824269572044,-0.2984824269572044,-0.2984824269572044,0.2984824269572044,-0.2984824269572044,-0.2984824269572044,0.2984824269572044,0.2984824269572044,0.2984824269572044,0.0
-0.9591974899077034,0.9591974899077034,-0.9591974899077034,0.9591974899077034,-0.9591974899077034,-0.9591974899077034,0.9591974899077034,0.9591974899077034,-0.9591974899077034,0.9591974899077034,0.0
0.5753533015427689,0.5753533015427689,-0.5753533015427689,0.5753533015427689,-0.5753533015427689,-0.5753533015427689,0.5753533015427689,0.5753533015427689,-0.5753533015427689,-0.5753533015427689,1.0
-0.8794834282875562,-0.8794834282875562,0.8794834282875562,0.8794834282875562,-0.8794834282875562,-0.8794834282875562,0.8794834282875562,0.8794834282875562,0.8794834282875562,-0.8794834282875562,1.0
0.8603004522239288,-0.8603004522239288,-0.8603004522239288,-0.8603004522239288,-0.8603004522239288,0.8603004522239288,0.8603004522239288,0.8603004522239288,0.8603004522239288,-0.8603004522239288,1.0
0.9193353525247224,0.9193353525247224,0.9193353525247224,0.9193353525247224,-0.9193353525247224,-0.9193353525247224,-0.9193353525247224,0.9193353525247224,0.9193353525247224,-0.9193353525247224,1.0
-0.5548127180179951,-0.5548127180179951,0.5548127180179951,0.5548127180179951,-0.5548127180179951,0.5548127180179951,0.5548127180179951,-0.5548127180179951,-0.5548127180179951,-0.5548127180179951,0.0
-0.4868186202674025,0.4868186202674025,-0.4868186202674025,-0.4868186202674025,0.4868186202674025,-0.4868186202674025,0.4868186202674025,0.4868186202674025,-0.4868186202674025,0.4868186202674025,0.0
-0.4716677134669055,-0.4716677134669055,-0.4716677134669055,0.4716677134669055,-0.4716677134669055,-0.4716677134669055,0.4716677134669055,0.4716677134669055,-0.4716677134669055,0.4716677134669055,1.0
0.6909152718040834,0.6909152718040834,0.6909152718040834,0.6909152718040834,0.6909152718040834,-0.6909152718040834,0.6909152718040834,0.6909152718040834,-0.6909152718040834,-0.6909152718040834,1.0
0.5997359664373249,0.5997359664373249,0.5997359664373249,0.5997359664373249,-0.5997359664373249,0.5997359664373249,0.5997359664373249,0.5997359664373249,0.5997359664373249,0.5997359664373249,1.0
0.37354589521750425,-0.37354589521750425,-0.37354589521750425,-0.37354589521750425,0.37354589521750425,0.37354589521750425,-0.37354589521750425,-0.37354589521750425,-0.37354589521750425,-0.37354589521750425,0.0
0.38134202178400023,-0.38134202178400023,-0.38134202178400023,-0.38134202178400023,0.38134202178400023,-0.38134202178400023,-0.38134202178400023,0.38134202178400023,-0.38134202178400023,0.38134202178400023,1.0
0.13018011010221686,-0.13018011010221686,0.13018011010221686,-0.13018011010221686,0.13018011010221686,0.13018011010221686,-0.13018011010221686,-0.13018011010221686,-0.13018011010221686,0.13018011010221686,1.0
-0.11932942954981263,0.11932942954981263,-0.11932942954981263,-0.11932942954981263,0.11932942954981263,-0.11932942954981263,-0.11932942954981263,0.11932942954981263,0.11932942954981263,-0.11932942954981263,1.0
0.41556553770671856,-0.41556553770671856,0.41556553770671856,-0.41556553770671856,0.41556553770671856,0.41556553770671856,-0.41556553770671856,-0.41556553770671856,0.41556553770671856,-0.41556553770671856,0.0
-0.22333482338704902,-0.22333482338704902,0.22333482338704902,0.22333482338704902,-0.22333482338704902,-0.22333482338704902,-0.22333482338704902,-0.22333482338704902,0.22333482338704902,-0.22333482338704902,0.0
0.39993088337019334,0.39993088337019334,0.39993088337019334,-0.39993088337019334,-0.39993088337019334,-0.39993088337019334,-0.39993088337019334,0.39993088337019334,0.39993088337019334,0.39993088337019334,0.0
-0.6179724317926886,0.6179724317926886,0.6179724317926886,0.6179724317926886,-0.6179724317926886,-0.6179724317926886,-0.6179724317926886,0.6179724317926886,0.6179724317926886,-0.6179724317926886,0.0
-0.08886638127778645,-0.08886638127778645,-0.08886638127778645,0.08886638127778645,0.08886638127778645,-0.08886638127778645,-0.08886638127778645,0.08886638127778645,-0.08886638127778645,-0.08886638127778645,0.0
0.852454429384967,-0.852454429384967,0.852454429384967,-0.852454429384967,0.852454429384967,0.852454429384967,-0.852454429384967,0.852454429384967,-0.852454429384967,0.852454429384967,0.0
-0.939579053594672,0.939579053594672,-0.939579053594672,0.939579053594672,0.939579053594672,-0.939579053594672,0.939579053594672,-0.939579053594672,0.939579053594672,-0.939579053594672,1.0
-0.1009392489075327,0.1009392489075327,0.1009392489075327,0.1009392489075327,0.1009392489075327,0.1009392489075327,0.1009392489075327,0.1009392489075327,0.1009392489075327,-0.1009392489075327,1.0
0.24415844502604855,0.24415844502604855,-0.24415844502604855,0.24415844502604855,0.24415844502604855,-0.24415844502604855,0.24415844502604855,0.24415844502604855,0.24415844502604855,-0.24415844502604855,1.0
0.9372803029500578,0.9372803029500578,0.9372803029500578,-0.9372803029500578,0.9372803029500578,0.9372803029500578,-0.9372803029500578,-0.9372803029500578,-0.9372803029500578,-0.9372803029500578,1.0
0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,-0.7610049103684053,1.0
0.20926068082861882,0.20926068082861882,-0.20926068082861882,0.20926068082861882,0.20926068082861882,0.20926068082861882,0.20926068082861882,0.20926068082861882,0.20926068082861882,-0.20926068082861882,1.0
0.27056714408132443,0.27056714408132443,0.27056714408132443,-0.27056714408132443,0.27056714408132443,-0.27056714408132443,-0.27056714408132443,-0.27056714408132443,0.27056714408132443,0.27056714408132443,0.0
-0.6558621329150738,-0.6558621329150738,-0.6558621329150738,-0.6558621329150738,0.6558621329150738,0.6558621329150738,-0.6558621329150738,-0.6558621329150738,-0.6558621329150738,0.6558621329150738,0.0
-0.86777300812789,0.86777300812789,0.86777300812789,-0.86777300812789,-0.86777300812789,-0.86777300812789,-0.86777300812789,-0.86777300812789,0.86777300812789,0.86777300812789,0.0
0.8830089455570903,-0.8830089455570903,-0.8830089455570903,-0.8830089455570903,0.8830089455570903,-0.8830089455570903,-0.8830089455570903,0.8830089455570903,-0.8830089455570903,-0.8830089455570903,1.0
-0.8188451504947577,-0.8188451504947577,0.8188451504947577,-0.8188451504947577,0.8188451504947577,-0.8188451504947577,-0.8188451504947577,0.8188451504947577,-0.8188451504947577,-0.8188451504947577,0.0
-0.0018683124247292904,0.0018683124247292904,0.0018683124247292904,-0.0018683124247292904,0.0018683124247292904,-0.0018683124247292904,-0.0018683124247292904,0.0018683124247292904,0.0018683124247292904,0.0018683124247292904,1.0
-0.20246428322456167,0.20246428322456167,-0.20246428322456167,-0.20246428322456167,-0.20246428322456167,0.20246428322456167,-0.20246428322456167,-0.20246428322456167,-0.20246428322456167,0.20246428322456167,1.0
-0.8400467212898045,-0.8400467212898045,-0.8400467212898045,-0.8400467212898045,-0.8400467212898045,0.8400467212898045,0.8400467212898045,0.8400467212898045,0.8400467212898045,0.8400467212898045,0.0
-0.8478694216644136,0.8478694216644136,-0.8478694216644136,0.8478694216644136,-0.8478694216644136,0.8478694216644136,-0.8478694216644136,-0.8478694216644136,0.8478694216644136,-0.8478694216644136,0.0
-0.6982070058767548,0.6982070058767548,0.6982070058767548,0.6982070058767548,0.6982070058767548,0.6982070058767548,-0.6982070058767548,-0.6982070058767548,0.6982070058767548,0.6982070058767548,1.0
-0.991600974309553,0.991600974309553,-0.991600974309553,-0.991600974309553,-0.991600974309553,0.991600974309553,-0.991600974309553,0.991600974309553,0.991600974309553,-0.991600974309553,0.0
0.7372082990248151,0.7372082990248151,0.7372082990248151,0.7372082990248151,-0.7372082990248151,0.7372082990248151,0.7372082990248151,0.7372082990248151,-0.7372082990248151,0.7372082990248151,1.0
-0.09919495726137795,0.09919495726137795,0.09919495726137795,0.09919495726137795,-0.09919495726137795,0.09919495726137795,-0.09919495726137795,-0.09919495726137795,0.09919495726137795,-0.09919495726137795,0.0
-0.22304469315470665,0.22304469315470665,0.22304469315470665,0.22304469315470665,-0.22304469315470665,-0.22304469315470665,-0.22304469315470665,0.22304469315470665,-0.22304469315470665,0.22304469315470665,1.0
-0.6634024311493099,-0.6634024311493099,-0.6634024311493099,-0.6634024311493099,0.6634024311493099,0.6634024311493099,-0.6634024311493099,-0.6634024311493099,-0.6634024311493099,-0.6634024311493099,1.0
-0.3733369555521865,0.3733369555521865,-0.3733369555521865,-0.3733369555521865,-0.3733369555521865,-0.3733369555521865,0.3733369555521865,-0.3733369555521865,-0.3733369555521865,0.3733369555521865,0.0
0.6618232245569973,-0.6618232245569973,-0.6618232245569973,0.6618232245569973,-0.6618232245569973,0.6618232245569973,-0.6618232245569973,-0.6618232245569973,0.6618232245569973,-0.6618232245569973,1.0
-0.07641235580828698,-0.07641235580828698,-0.07641235580828698,-0.07641235580828698,-0.07641235580828698,0.07641235580828698,-0.07641235580828698,-0.07641235580828698,0.07641235580828698,-0.07641235580828698,1.0
-0.5630241330610446,0.5630241330610446,-0.5630241330610446,-0.5630241330610446,0.5630241330610446,-0.5630241330610446,-0.5630241330610446,-0.5630241330610446,0.5630241330610446,-0.5630241330610446,1.0
0.17071956555079426,-0.17071956555079426,-0.17071956555079426,0.17071956555079426,-0.17071956555079426,0.17071956555079426,0.17071956555079426,-0.17071956555079426,0.17071956555079426,0.17071956555079426,1.0
-0.4264470458219759,-0.4264470458219759,-0.4264470458219759,0.4264470458219759,-0.4264470458219759,-0.4264470458219759,0.4264470458219759,0.4264470458219759,-0.4264470458219759,0.4264470458219759,1.0
-0.9118398745879875,0.9118398745879875,-0.9118398745879875,-0.9118398745879875,0.9118398745879875,-0.9118398745879875,-0.9118398745879875,-0.9118398745879875,-0.9118398745879875,0.9118398745879875,0.0
0.1790466510063231,-0.1790466510063231,-0.1790466510063231,-0.1790466510063231,0.1790466510063231,-0.1790466510063231,0.1790466510063231,0.1790466510063231,0.1790466510063231,-0.1790466510063231,1.0
0.6413554327988022,0.6413554327988022,0.6413554327988022,0.6413554327988022,0.6413554327988022,-0.6413554327988022,0.6413554327988022,-0.6413554327988022,-0.6413554327988022,-0.6413554327988022,1.0
0.3785214229444833,-0.3785214229444833,0.3785214229444833,0.3785214229444833,0.3785214229444833,0.3785214229444833,0.3785214229444833,0.3785214229444833,0.3785214229444833,0.3785214229444833,1.0
0.7730683366199477,-0.7730683366199477,0.7730683366199477,0.7730683366199477,-0.7730683366199477,-0.7730683366199477,-0.7730683366199477,-0.7730683366199477,-0.7730683366199477,-0.7730683366199477,1.0
-0.523540504256504,0.523540504256504,-0.523540504256504,0.523540504256504,-0.523540504256504,-0.523540504256504,-0.523540504256504,-0.523540504256504,0.523540504256504,0.523540504256504,0.0
0.4150739441985921,-0.4150739441985921,-0.4150739441985921,0.4150739441985921,0.4150739441985921,0.4150739441985921,-0.4150739441985921,0.4150739441985921,0.4150739441985921,0.4150739441985921,0.0
0.9248989166141444,0.9248989166141444,-0.9248989166141444,-0.9248989166141444,-0.9248989166141444,0.9248989166141444,-0.9248989166141444,-0.9248989166141444,0.9248989166141444,-0.9248989166141444,1.0
0.30192008178882823,0.30192008178882823,0.30192008178882823,-0.30192008178882823,0.30192008178882823,-0.30192008178882823,-0.30192008178882823,0.30192008178882823,0.30192008178882823,0.30192008178882823,0.0
0.45126387584869543,0.45126387584869543,-0.45126387584869543,0.45126387584869543,0.45126387584869543,-0.45126387584869543,-0.45126387584869543,-0.45126387584869543,-0.45126387584869543,0.45126387584869543,0.0
-0.7871183218119426,-0.7871183218119426,0.7871183218119426,0.7871183218119426,-0.7871183218119426,0.7871183218119426,-0.7871183218119426,0.7871183218119426,0.7871183218119426,-0.7871183218119426,0.0
